,neighborhood_overview
2867,"['we', 'are', '1.0', 'mile', 'from', 'downtown', '-', 'a', '20', 'minute', 'walk,', 'and', '1.5', 'miles', 'from', 'the', 'pike', 'place', 'market', 'and', 'from', 'center', 'where', 'the', 'space', 'needle', 'is', '-', 'a', '30', 'minute', 'walk.', 'most', 'of', 'our', 'guests', 'to', 'downtown.', ""we're"", 'near', 'dozens', 'of', 'restaurants,', 'shops,', 'and', 'a', 'popular', 'park.']"
2870,"['n.', 'is', 'adorable.', 'very', 'close', 'to', 'the', 'quiet', 'family', 'housse', 'but', 'still', 'very', 'dense', 'and', 'walkable', 'to', 'amazing', 'bars', 'and', 'restaurants', 'like', 'the', 'original', 'sun', 'liquor', 'which', 'is', '1/2', 'a', 'block', 'away.']"
2872,"['located', 'in', 'the', 'heart', 'of', 'the', 'of', 'seattle,', 'our', 'building', 'is', 'within', 'distance', 'from', 'several', 'attractions', 'and', 'conveniences!', 'grocery', 'stores', 'just', 'a', 'couple', 'blocks', 'away,', 'we', 'have', 'a', 'trader', 'joes,', 'safeway,', 'and', 'central', 'co-op', 'market.', 'there', 'is', 'also', 'a', 'fantastic', 'farmers', 'market', 'on', 'nearby', 'broadway', 'on', 'sundays.', 'restaurants', 'quickly', 'becoming', 'known', 'as', '""restaurant', 'row,""', '15th', 'street', 'has', 'many', 'fantastic', 'dining', 'options', 'whether', ""you're"", 'looking', 'for', 'something', 'casual', 'or', 'classy.', 'head', 'down', 'towards', 'pike', 'and', 'pine', 'streets,', 'and', 'there', 'are', 'even', 'more', 'options.', 'nightlife', 'living', 'so', 'close', 'to', 'so', 'many', 'nightlife', 'options', 'is', 'convenient—no', 'need', 'to', 'worry', 'about', 'transportation', 'after', 'a', 'fun', 'night', 'out...', 'just', 'home!', 'head', 'down', 'to', 'pike', 'and', 'pine', 'streets', 'for', 'bars,', 'clubs', 'and', 'excellent', 'people', 'watching.', 'parks', 'we', 'are', 'right', 'next', 'door', 'to', 'the', 'lovely', 'seven', 'hills', 'park.', 'cal', 'anderson', 'park', 'is', 'nearby,', 'and', 'they', 'have', 'several', 'sport', 'courts', 'as', 'well', 'as', 'a', 'beautiful', 'fountain', 'and', 'an', 'excellent', 'playground', 'for', 'children.', 'volunteer', 'park,']"
2873,"['captures', 'the', 'independent,', 'artistic', 'spirit', 'of', 'with', 'an', 'endless', 'number', 'of', 'cool', 'blocks', 'to', 'explore.', 'just', 'a', 'block', 'away', 'you', 'can', 'be', 'in', 'broadway', 'ave,', 'where', 'you', 'can', 'find', 'a', 'variety', 'of', 'restaurants', 'in', 'every', 'type', 'of', 'cuisine.', 'two', 'blocks', 'away', 'are', 'two', 'top', 'rated', 'coffee', 'shops,', 'and', 'three', 'blocks', 'away', 'are', 'another', 'top', 'rated', 'coffee', 'shop', 'and', 'a', '24', 'hour', 'full', 'grocery', 'store', 'in', 'case', 'you', 'forgot', 'to', 'bring', 'something.', 'four', 'blocks', 'away', 'is', 'a', 'huge,', '150', 'acre', 'park', 'with', 'jogging', 'trails,', 'areas', 'for', 'picnics,', 'an', 'art', 'museum,', 'a', 'water', 'tower', 'with', 'amazing', 'views', 'and', 'even', 'an', 'arboretum.', 'during', 'the', 'day,', 'markets,', 'boutiques,', 'and', 'salons', 'are', 'a', 'big', 'draw.', 'nightlife', 'is', 'hopping', 'with', 'clubs,', 'bars,', 'and', 'music', 'venues,', 'and', ""you'll"", 'often', 'find', 'coffee', 'shops', 'that', 'moonlight', 'as', 'cocktail', 'lounges.', 'if', 'you', 'plan', 'to', 'stay', 'in,', 'there', 'are', 'lots', 'of', 'delivery', 'places', 'to', 'choose', 'from.']"
2874,"['is', 'one', 'of', 'the', 'fastest', 'growing,', 'eclectic', ',', 'and', 'accessible', 'neighborhoods.', 'whether', 'haute', 'cuisine', 'or', 'happy', 'hour,', 'exciting', 'night', 'spots', 'or', 'specialty', 'shopping,', '1629th', 'is', 'a', 'great', 'jumping', 'off', 'point', 'with', ""pike's"", 'place', 'market', 'and', 'pacific', 'place', 'shopping', 'center', 'just', 'down', 'the', 'hill.', 'located', 'just', 'blocks', 'from', 'pike,', 'pine,', 'and', 'broadway,', 'with', 'a', 'walkscore', 'of', '88,', 'this', 'unit', 'is', 'perfectly', 'situated', 'for', 'easily', 'accessing', 'all', 'of', 'downtown', ""seattle's"", 'major', 'attractions,', 'while', 'still', 'offering', 'you', 'a', 'sense', 'of', 'privacy', 'inside', 'the', 'bustling', 'city.']"
2876,"['eclectic,', 'colorful', 'and', 'convenient', 'neighborhood!', 'variety', 'of', 'locally', 'owned', 'shops,', 'cafes,', 'bars', 'and', 'restaurants', 'within', 'distance.']"
2877,"['close', 'to', 'downtown,', 'is', 'one', 'of', ""seattle's"", 'prettiest', 'and', 'most-admired', 'neighborhoods.']"
2878,"['is', 'one', 'of', 'the', 'fastest', 'growing,', 'eclectic', ',', 'and', 'accessible', 'neighborhoods.', 'whether', 'haute', 'cuisine', 'or', 'happy', 'hour,', 'exciting', 'night', 'spots', 'or', 'specialty', 'shopping,', '1629th', 'is', 'a', 'great', 'jumping', 'off', 'point', 'with', ""pike's"", 'place', 'market', 'and', 'pacific', 'place', 'shopping', 'center', 'just', 'down', 'the', 'hill.', 'located', 'just', 'blocks', 'from', 'pike,', 'pine,', 'and', 'broadway,', 'with', 'a', 'walkscore', 'of', '88,', 'this', 'unit', 'is', 'perfectly', 'situated', 'for', 'easily', 'accessing', 'all', 'of', 'downtown', ""seattle's"", 'major', 'attractions,', 'while', 'still', 'offering', 'you', 'a', 'sense', 'of', 'privacy', 'inside', 'the', 'bustling', 'city.']"
2880,"['centrally-located:', 'restaurants,', 'bars,', 'grocery', 'stores,', 'coffee', 'shops,', 'dry', 'cleaners,', 'gyms/yoga', 'studios,', 'concert', 'venues,', 'dancing,', 'and', 'so', 'much', 'more', 'all', 'within', 'a', 'few', 'blocks.', 'cal', 'anderson', 'park', 'is', '2', 'blocks', 'away.', 'volunteer', 'park', 'is', 'a', '7', 'minute', 'away.', 'wa', 'state', 'convention', 'center', 'is', '3', 'stops', 'away', 'on', 'the', 'bus,', 'or', 'a', '10', 'minute', 'walk.', 'easy', 'access', 'to', 'downtown:', 'a', 'bus', 'stop', 'is', 'on', 'the', 'other', 'side', 'of', 'the', 'block', '-', 'take', 'the', '10', 'or', '11', 'downtown.', 'or', 'walk!', ""it's"", 'downhill', 'on', 'the', 'way', 'there', ':)']"
2881,"['is', 'the', 'most', 'hip', 'and', 'happening', 'in', 'with', 'easy', 'access', 'to', 'great', 'coffee,', 'food,', 'concert', 'venues,', 'parks', 'and', 'more!', 'i', 'recommend', 'analog', 'coffee,', 'in', 'the', 'bowl,', 'oddfellows', 'and', 'volunteer', 'park', 'for', 'nearby', 'places', 'to', 'eat', 'and', 'attractions.']"
2883,"['right', 'in', 'the', 'heart', 'of', 'and', 'a', '5', 'minute', 'to', 'downtown', 'and', 'the', 'convention', 'center,', 'this', 'location', 'could', 'not', 'be', 'beat.', 'boasts', 'all', 'the', 'best', 'restaurants,', 'bars,', 'cafes', 'and', 'local', 'culture', 'all', 'within', 'distance.', 'either', 'venture', 'out', 'to', 'grab', 'drinks', 'at', 'one', 'of', 'the', 'many', 'bars', 'on', 'along', 'the', 'pike/pine', 'corridor,', 'or', 'try', 'one', 'of', 'countless', 'restaurants', 'nearby.', 'prefer', 'the', 'outdoors?', 'grab', 'some', 'wine', 'and', 'cheese', 'from', 'the', 'famous', 'melrose', 'market', 'next', 'door', 'and', 'head', 'up', 'to', 'cal', 'anderson', '(or', 'volunteer)', 'park', 'to', 'lie', 'on', 'the', 'grass,', 'and', 'soak', 'up', 'the', 'local', 'culture', '(and', 'sunshine).']"
2884,"['close', 'to', 'downtown,', 'is', 'one', 'of', ""seattle's"", 'prettiest', 'and', 'most-admired', 'neighborhoods.']"
2885,"['is', 'one', 'of', 'the', 'most', 'popular', 'areas', 'in', 'seattle.', 'my', 'location', 'is', 'in', 'a', 'more', 'quiet', 'section', 'while', 'still', 'being', 'close', 'to', 'all', 'the', 'craziness!', 'my', 'condo', 'has', 'a', 'score', 'of', '96', 'out', 'of', '100!', 'that', 'means', 'that', 'basically', 'everything', 'is', 'within', 'distance.', 'within', 'two', 'blocks', 'there', 'are', '4', 'bars,', '2', 'mini', 'marts,', 'top', 'pot', 'donuts', 'and', 'coffee.', 'qfc', 'is', 'a', '5', 'minute', 'away.']"
2887,"['this', 'is', 'a', 'very', 'quiet', 'part', 'of', 'as', 'most', 'of', 'the', 'homes', 'are', 'now', 'preserved', 'historic', 'structures.', 'it', 'is', 'incredibly', 'walker', 'friendly', 'but', 'the', 'house', 'is', 'not', 'on', 'a', 'busy', 'street', 'nor', 'noisy', 'at', 'night.']"
2889,"[""it's"", 'in', 'closer', 'to', 'downtown.', ""it's"", 'the', 'best', 'spot', 'for', 'a', 'tourist', 'since', 'you', 'can', 'check', 'out', 'both', 'and', 'downtown', 'by', 'walking.', 'score', 'is', '96.', 'that', 'explains', 'it', 'all.', 'there', 'are', 'hip', 'bars', 'and', 'restaurants', 'that', 'carries', 'that', 'local', 'vibe', 'everywhere.', 'is', 'like', 'mission', 'district', 'in', 'sf.', ""it's"", 'a', 'place', 'for', 'hip', 'crowds.', 'it', 'is', 'less', 'touristy', 'than', 'a', 'place', 'like', 'pike', 'place', 'market', 'area', '(full', 'of', 'people', 'with', 'cameras)', 'so', 'you', 'can', 'around', 'like', 'a', 'local', 'while', 'checking', 'out', 'the', 'neighborhoods.', 'you', 'need', 'to', 'stay', 'in', 'since', 'people', ""don't"", 'around', 'in', 'dtown', 'at', 'night', 'and', 'many', 'things', 'shut', 'down.', 'there', 'are', 'lots', 'of', 'restaurants', 'and', 'bars', 'stays', 'open', 'late', 'in', 'hill.', ""it's"", 'safe', 'to', 'around', 'here', 'even', 'at', '2', 'am', 'as', 'a', 'woman.', 'there', 'are', 'always', 'people', 'around.']"
2891,"['there', 'are', 'countless', 'delicous', 'restaurants,', 'comfortable', 'coffee', 'shops,', 'unique', 'bars,', 'and', 'all', 'sorts', 'of', 'boutiques', 'and', 'thrift', 'stores', 'within', 'a', 'few', 'blocks', 'of', 'our', 'apartment.', 'if', 'you', 'two', 'blocks', 'north', 'of', 'our', 'apartment', 'you', 'will', 'reach', 'volunteer', 'park,', 'and', 'you', 'can', 'continue', 'through', 'beautiful', 'neighborhoods', 'with', 'historic', 'mansions.', 'if', ""you're"", 'looking', 'for', 'exciting', 'nightlife', 'the', 'lively', 'pike/pine', 'area', 'of', 'hill,', 'filled', 'with', 'bars,', 'clubs,', 'and', 'music', 'venues,', 'is', 'just', 'a', '10', 'minute', 'away.', 'there', 'are', '4', 'different', 'grocery', 'stores', 'within', 'distance.']"
2892,"[""can't"", 'get', 'a', 'reservation', 'for', 'your', 'desired', 'dates?', 'price', ""isn't"", 'right?', 'want', 'to', 'see', 'more', 'options?', 'check', 'out', 'our', 'other', 'listings', 'in', 'the', 'area:', 'lux', '1bd', 'in', 'caphill.', '97', 'walkscore', '-', 'https://www.airbnb.com/rooms/2004931', 'open', '1bed', 'in', 'cap', '-', 'https://www.airbnb.com/rooms/1954452']"
2893,"['is', 'the', 'epicenter', 'of', 'the', 'city', 'for', 'nightlife,', 'gourmet', 'food', 'and', 'drink', 'as', 'well', 'as', 'an', 'extremely', 'broad', 'array', 'of', 'cultural', 'activities.', ""it's"", 'also', 'regarded', 'as', 'the', 'most', 'lgbt-friendly', 'area', 'of', 'the', 'city.']"
2894,"['is', ""seattle's"", 'most', 'dynamic', 'neighborhood.', 'there', 'is', 'so', 'much', 'going', 'on', '-', 'food,', 'entertainment,', 'and', 'more!', 'in', 'each', 'unit', 'there', 'is', 'a', 'guest', 'book', 'with', 'a', 'guide', 'i', 'wrote', 'to', 'the', 'including', 'recommendations', 'for', 'good', 'eats', 'and', 'cultural', 'attractions.', 'want', 'a', 'fancy', 'cocktail?', 'want', 'to', 'relax', 'at', 'the', 'spa?', 'want', 'to', 'see', 'internationally', 'famous', 'musicians?', 'or', 'just', 'try', 'some', 'of', ""seattle's"", 'famous', 'gourmet', 'ice', 'cream', 'with', 'the', 'family?', ""you're"", 'within', 'three', 'blocks', 'of', 'all', 'of', 'these', 'possibilities', 'and', 'so', 'many', 'more!']"
2895,"['our', 'location,', 'between', 'eastlake', 'and', 'hill,', 'is', 'ideal', 'for', 'exploring.', 'catch', 'a', 'bus', 'and', 'be', 'downtown', 'in', '10', ""minutes—we're"", 'less', 'than', '2', 'miles', 'from', 'the', 'heart', 'of', 'the', 'city.', 'nearby', 'is', 'widely', 'considered', ""seattle's"", 'best', 'neighborhood,', 'thanks', 'to', 'its', 'range', 'of', 'eateries,', 'bars,', 'coffee', 'shops,', 'boutiques…you', 'name', 'it,', 'this', 'vibrant', 'has', 'it.', 'here', 'to', 'visit', 'the', 'university', 'of', 'washington?', 'the', 'uw', 'campus', 'is', 'just', '3', 'miles', 'away.', 'and', 'when', 'you', 'some', 'exercise', 'and', 'another', 'gorgeous', 'view,', 'head', 'to', 'the', 'howe', 'street', 'stairs,', 'just', 'a', 'short', 'or', 'jog', 'away.', ""seattle's"", 'longest', 'stairway,', 'these', '388', 'steps', 'take', 'you', 'down', 'howe', 'street', 'through', 'colonade', 'park', 'and', 'feature', 'grand', 'views', 'of', 'lake', 'union.']"
2896,"['grocery', 'store', '–', '24/7', 'and', '2', 'blocks', 'away', 'you', 'can', 'to', 'restaurants,', 'coffee', 'houses,', 'cafes,', 'and', 'to', 'bus', 'stops', 'located', 'just', '2', 'blocks', 'away.']"
2897,"['close', 'to', 'downtown,', 'is', 'one', 'of', ""seattle's"", 'prettiest', 'and', 'most-admired', 'neighborhoods.']"
2898,"['this', 'part', 'of', 'northern', 'is', 'a', 'real', 'find,', 'a', 'wonderful', 'mix', 'of', 'residential', 'neighborhood,', 'bustling', 'commercial', 'strips', 'and', 'wonderful', 'parks.', 'explore', 'the', 'second', 'thursday', 'art', 'walk,', 'or', 'swing', 'by', 'joe', 'bar', 'or', 'vivace', 'for', 'a', 'cup', 'of', 'coffee', 'on', 'your', 'way', 'to', 'the', 'local', 'sunday', 'morning', ""farmer's"", 'market.', 'we', 'recommend', 'up', 'to', 'nearby', 'volunteer', 'park', 'for', 'an', 'amazing', 'view', 'of', 'the', 'city.']"
2899,"['a', 'few', 'blocks', 'from', 'a', 'beautiful', 'parks', 'and', 'asian', 'art', 'museum,', 'rental', 'bikes', 'right', 'in', 'front', 'of', 'building,', 'to', 'many', 'lovely', 'restaurants/bars', 'and', 'coffee', 'shops.']"
2900,"['capital', 'is', 'a', 'lively', 'neighborhood,', 'with', 'deep', 'roots', 'in', 'the', 'lgbtq', 'community.', 'a', 'large', 'nightlife', 'is', 'just', 'minuets', 'away.', 'weekend', 'nights', 'will', 'probably', 'be', 'a', 'bit', 'louder', 'outside', 'with', 'bar', 'patrons,', 'so', 'if', 'you', 'are', 'a', 'sound', 'sleeper', 'keep', 'that', 'in', 'mind.', 'the', 'apartment', 'is', 'also', 'one', 'block', 'from', 'a', 'grocery', 'store.']"
2901,"['is', 'a', 'vibrant,', 'close-to-downtown', 'neighborhood.', 'grocery', 'stores,', 'boutiques,', 'and', 'restaurants', 'are', 'all', 'a', 'short', 'away.', 'the', 'is', 'diverse:', 'young,', 'old,', 'middle-aged,', 'tattooed,', 'pierced,', 'urban,', 'gay,', 'straight,', 'hippie,', ""yuppie...they're"", 'all', 'here.']"
2902,"['is', 'my', 'favorite', 'to', 'live', 'in', '-', 'such', 'a', 'vibrant', 'community', 'with', 'a', 'number', 'of', 'different', 'business', 'districts,', 'each', 'with', 'their', 'own', 'charms', 'and', 'within', 'easy', 'distance.', 'the', 'flagship', 'qfc', 'grocery', 'store', 'is', 'just', 'a', 'block', 'away,', 'plus', ""there's"", 'a', ""farmer's"", 'market', 'on', 'the', 'weekends', 'and', 'just', 'a', 'bit', 'farther', 'the', 'excellent', 'central', 'co-op.']"
2903,"['there', 'are', 'plenty', 'of', 'great', 'bars', 'and', 'restaurants', 'within', 'a', '5', 'min', 'where', 'the', 'locals', 'play.', 'a', 'few', 'of', 'my', 'favorites', 'are', '(for', 'more', 'details', 'check', 'out', 'my', 'guidebook):', 'montana', 'revolver', 'crumble', 'and', 'flake', 'knee', 'high', 'stocking', 'co.', 'hot', 'cakes', 'top', 'pot', 'donuts', 'sun', 'liquor', 'distillery-', 'great', 'bar', 'next', 'to', 'top', 'pot', 'a', '10', 'min', 'south', 'on', 'pike', 'and', 'pine', 'there', 'is', 'a', 'strip', 'of', 'bars', 'and', 'nightlife.', 'comes', 'alive', 'with', 'rainbow', 'crosswalks', 'and', 'even', 'more', 'colorful', 'people.', 'check', 'out', 'these', 'bars', 'and', 'restaurants:', 'manmoon-', 'lebanese', 'food', 'to', 'die', 'for.', '$$$', 'tango-', 'argentinian', 'and', 'spanish', 'food.', 'try', 'the', 'paella', '$$$', 'fogon-', 'mexican', 'food', 'and', 'amazing', 'happy', 'hour.', '$$', 'rplace-', 'gay', 'club', 'for', 'dancing.', 'always', 'a', 'great', 'time!', 'karaoke', 'on', 'monday', 'night.', ""linda's"", 'tavern-', 'kurt', 'cobain', 'used', 'to', 'hang', 'out', 'here.', 'pay', 'homage', 'and', 'grab', 'a', 'drink.', 'rock', 'box-', 'karaoke', 'molly', 'moon-', 'ice', 'cream', '(local', 'and', 'home', 'made)', 'cha', 'cha-', 'luchador', 'themed', 'bar', 'with', 'photo', 'booth', 'lost', 'lakes-', '24hr', 'diner', '$$', 'rhein', 'haus', '-(beer', 'bocce', 'brats)', 'german', 'beer', 'hall', '$$', 'cannon-', 'whiskey', 'bar.', 'try', 'one']"
2905,"['the', 'location', 'is', 'truly', 'central', 'to', 'the', 'unique', 'and', 'innovative', 'with', 'a', 'score', 'of', '97!', 'we', 'are', 'extremely', 'close', 'to', 'great', 'shopping', 'along', 'broadway,', 'exciting', 'nightlife', 'on', 'the', 'pike/pine', 'corridor,', 'and', 'a', 'lovely', 'fifteen', 'minute', 'to', 'the', 'heart', 'of', 'downtown', 'seattle.', 'there', 'are', 'two', 'major', 'grocery', 'stores', 'four', 'blocks', 'each', 'direction', '&', 'our', 'kitchen', 'is', 'great', 'for', 'cooking!', 'we', 'are', 'also', 'within', 'smelling', 'distance', 'of', 'the', 'famous', ""dick's"", 'burgers.', 'if', 'you', 'prefer', 'hidden', 'local', 'places,', 'we', 'got', 'plenty', 'of', 'those', 'as', 'well', 'and', 'if', 'you', 'are', 'staying', 'with', 'us', 'over', 'a', 'weekend,', 'there', 'is', 'a', 'delicious', 'local', 'farmers', 'market', 'happening', 'on', 'sundays', 'just', 'a', 'stone', 'throws', 'away.', 'we', 'are', 'a', 'fifteen', 'minute', 'from', 'convention', 'center/downtown,', 'a', 'ten', 'minute', 'bus', 'ride', 'door', 'to', 'door,', 'or', 'a', '$6', 'uber.', 'when', 'we', 'travel,', 'we', 'take', 'the', 'link', 'light', 'from', 'the', 'airport', 'to', 'the', 'last', 'stop', '(westlake)', 'then', 'either', 'or', 'bus', 'home.', 'there', 'is', 'a', 'zipcar', 'parking', 'space', 'across', 'the', 'street', 'from', 'our', 'front', 'gate', 'and', ""it's"", 'surprising', 'when', 'there', ""isn't"", 'a', 'car2go', 'within', 'a']"
2906,"['is', ""seattle's"", 'premier', 'with', 'easy', 'access', 'to', 'bars,', 'restaurants,', 'parks,', 'and', 'downtown', 'seattle.']"
2907,"['has', 'the', 'best', 'nightlife', 'in', '(in', 'my', ""opinion...that's"", 'why', 'i', 'live', 'here!)', 'and', 'every', 'type', 'of', 'restaurant', 'you', 'could', 'ask', 'for.', 'distance', 'to', 'downtown', 'and', 'easy', 'public', 'transportation', 'to', 'anywhere', 'in', 'the', 'city.']"
2908,"['has', 'the', 'best', 'nightlife', 'in', '(in', 'my', ""opinion...that's"", 'why', 'i', 'live', 'here!)', 'and', 'every', 'type', 'of', 'restaurant', 'you', 'could', 'ask', 'for.', 'distance', 'to', 'downtown', 'and', 'easy', 'public', 'transportation', 'to', 'anywhere', 'in', 'the', 'city.']"
2909,"['our', 'location', 'is', 'right', 'between', 'quaint', 'quiet', 'eastlake', 'and', 'hip', 'hill.']"
2910,"['pike/pine', 'and', 'hill.', 'your', 'gonna', 'love', 'it.']"
2911,"['is', 'one', 'of', ""seattle's"", 'prettiest', 'and', 'most-admired', 'neighborhoods.']"
2912,"['is', 'the', 'best', 'of', 'both', 'worlds--quiet', 'residential', 'side', 'streets', 'featuring', 'beautiful', 'architecture', 'and', 'classic', 'styles,', 'nestled', 'amongst', 'the', 'busiest', 'nightlife', 'and', 'restaurant', 'scene', 'the', 'pacific', 'northwest', 'has', 'to', 'offer!', 'the', 'apartment', 'is', 'located', 'just', 'a', '5', 'minute', 'to', 'pine', 'st,', 'pike', 'st,', 'broadway,', '15th', 'avenue,', 'and', 'all', 'the', 'awesome', 'spots', 'therein,', 'right', 'in', 'the', 'heart', 'of', 'the', 'neighborhood.', 'also', 'located', 'nearby', 'are', 'volunteer', 'park,', 'cal', 'anderson', 'park,', 'and', 'central', 'college,', 'all', 'of', 'which', 'are', 'excellent', 'locations', 'for', 'outdoor', 'activities', 'on', 'a', 'sunny', 'day.', 'lake', 'view', 'cemetery', 'is', 'also', 'just', 'a', 'few', ""minutes'"", 'walk,', 'so', 'cinema', 'and', 'martial', 'arts', 'fans', 'alike', 'may', 'decide', 'to', 'trek', 'over', 'and', 'pay', 'homage', 'to', 'bruce', 'lee,', 'who', 'is', 'interned', 'there', 'on', 'a', 'beautiful', 'overlooking', 'the', 'city.', 'regardless', 'of', 'whether', ""you're"", 'into', 'fine', 'dining,', 'late', 'night', 'partying,', 'artistic', 'expression,', 'outdoor', 'sports,', 'counter-culture,', 'or', 'good', 'coffee,', 'has', 'something', 'for', 'you.']"
2913,"['this', 'is', 'the', 'heart', 'and', 'soul', 'of', 'seattle.', 'everything', 'is', 'here.', 'downtown', 'is', 'just', 'down', 'the', 'hill.']"
2914,"['close', 'to', 'downtown,', 'is', 'one', 'of', ""seattle's"", 'prettiest', 'and', 'most-admired', 'neighborhoods.']"
2919,"['the', 'pike/pine', 'corridor,', 'recently', 'call', '""sesame', 'street', 'for', 'grownups""', 'by', 'met', 'magazine,', 'has', 'become', 'one', 'of', ""seattle's"", 'most', 'popular', 'and', 'trendy', 'downtown', 'neighborhoods.', 'it', 'is', 'an', 'eclectic', 'mix', 'of', 'businesses,', 'boutiques,', 'art', 'galleries,', 'restaurants,', 'theaters', 'and', 'pubs.', 'from', 'our', 'building', 'head', 'west', 'on', 'pike', 'and', 'you', 'will', 'be', 'in', 'the', 'middle', 'of', 'all', 'that', 'downtown', 'has', 'to', 'offer.', 'or', 'stroll', 'east', 'up', 'pike', 'to', 'discover', 'true', 'culture.', 'check', 'out', 'the', 'kitschy', 'shops', 'and', 'pick', 'up', 'a', 'great', 'read', 'at', 'the', 'elliott', 'bay', 'bookstore', 'before', 'lunching', 'at', 'boom', 'noodle', 'or', 'other', 'favorite', 'restaurant.', ""don't"", 'forget', 'to', 'save', 'room', 'for', 'dessert', 'at', 'cupcake', 'royal', 'on', 'your', 'way', 'back', 'home.', 'you', 'will', 'be', 'steps', 'from', 'all', 'the', 'usual', 'landmarks', 'while', 'immersing', 'yourself', 'in', 'our', 'urban', 'chic', 'culture.']"
2920,"['this', 'condo', 'has', 'great', 'access', 'to', 'downtown', '(2', 'blocks', 'from', 'south', 'lake', 'union', 'area),', 'and', 'the', 'exciting', 'dining', 'and', 'nightlife', 'options', 'of', 'hill.']"
2921,"[""i'm"", 'a', 'leasing', 'agent', 'in', 'and', 'cap', 'is', 'my', 'favorite', 'neighborhood!', ""it's"", 'diverse', 'and', 'eclectic', '-', 'we', 'have', 'all', 'kinds', 'of', 'folks', 'from', 'all', 'walks', 'of', 'life', 'living', 'here.', 'from', 'artsy', 'creative', 'types', 'to', 'high', 'tech.', 'this', 'is', 'a', 'lively', 'and', 'thriving', 'not', 'for', 'the', 'faint', 'of', 'heart.', 'there', 'is', 'always', 'something', 'to', 'do,', 'a', 'show', 'to', 'see,', 'a', 'new', 'restaurant', 'to', 'try,', 'or', 'a', 'festival', 'to', 'attend.', 'this', 'is', 'also', ""seattle's"", ""'gayborhood'"", '-', 'if', 'being', 'surrounded', 'by', 'rainbow', 'hair,', 'glitter', '&', 'feather', 'boas', ""doesn't"", 'sound', 'like', 'your', 'cup', 'of', 'tea', 'this', 'may', 'not', 'be', 'the', 'place', 'for', 'you.', 'we', 'welcome', 'everyone', 'here', 'but', 'we', 'expect', 'those', 'who', 'come', 'visit', 'our', 'to', 'respect', 'our', 'community.', 'the', 'apartment', 'is', 'near', 'everything', '-', 'you', 'can', 'to', 'the', 'grocery', 'store,', 'coffee', 'shops,', 'boutiques,', 'yoga', 'studio,', 'tons', 'of', 'restaurants', 'and', 'anything', 'else', 'you', 'might', 'be', 'interested.', 'looking', 'for', 'something', 'specific?', 'just', 'ask', '-', ""i'd"", 'be', 'happy', 'to', 'point', 'you', 'in', 'the', 'right', 'direction!']"
2923,"['you', 'can', 'see', 'the', 'space', 'needle', 'from', 'street', 'view', 'in', 'front', 'of', 'our', 'house.', 'we', 'are', 'in', 'the', 'perfect', 'spot', 'to', 'enjoy', 'all', 'the', 'amenities', 'has', 'to', 'offer', 'and', 'cater', 'to', 'your', 'personal,', 'business', 'or', 'pleasure', 'needs:', 'parks,', 'bars,', 'restaurants,', 'arts', 'and', 'entertainment,', 'university,', 'central', 'college,', 'convention', 'center,', 'hospitals.', 'they', 'are', 'all', 'within', 'distance.', 'you', 'do', 'not', 'need', 'a', 'car.', 'pronto', 'cycle', 'share', 'rental', 'stations', 'are', 'close', 'by.', 'uber/taxi/zipcar', 'friendly', 'neighborhood.', 'we', 'have', 'great', 'neighbors.', 'it', 'is', 'a', 'safe,', 'very', 'walkable', 'neighborhood.', 'spd', 'station', 'on', '12th', '&', 'pine.', 'as', 'always,', 'use', 'good', 'judgment', 'when', 'traveling.']"
2924,"['located', 'in', 'the', 'heart', 'of', 'hill,', 'this', 'condo', 'is', 'around', 'the', 'corner', 'from', 'broadway', 'avenue,', 'restaurants,', 'coffee', 'shops,', 'and', 'the', 'grocery', 'store.', 'it', 'is', 'located', '6', 'blocks', 'from', 'the', 'pike/pine', 'corridor', 'with', 'a', 'vibrant', 'nightlife', 'and', 'renowned', 'restaurants.', 'message', 'me', 'if', 'you', 'would', 'like', 'recommendations!']"
2925,"['there', 'are', 'so', 'many', 'great', 'restaurants', 'and', 'bars', 'that', 'are', 'within', 'a', '15', 'minute', 'from', 'the', 'apartment.', 'also', 'lots', 'of', 'dancing', 'spots', 'if', ""you're"", 'a', 'nightbird!']"
2926,"['close', 'to', 'downtown,', 'is', 'one', 'of', ""seattle's"", 'prettiest', 'and', 'most-admired', 'neighborhoods.']"
2927,"['distance', 'from', 'my', 'apartment', 'to:', 'starbucks', 'and', 'other', 'coffee', 'shops-', '1-2', 'blocks', 'away.', 'pikes', 'place', 'market', 'and', 'art', 'museum', '(sam)', '=', '10-15', 'minutes', 'space', 'needle/', 'center', '=', '15', 'minutes', 'major', 'bus-lines', '(to', 'downtown,', 'belltown,', 'fremont,', 'ballard,', 'u', 'district)=', '2', 'blocks', 'away', 'lively', 'restaurants', 'and', 'bars', '-', '2-3', 'blocks', 'grocery', 'store', '=', 'qfc', '(5-7', 'minutes)', 'seatac', 'airport', '=', 'central', 'link', 'light', 'rail', 'goes', 'directly', 'from', 'seatac', 'to', 'the', 'downtown', '(westlake', 'station),', 'which', 'is', 'about', 'a', '8-10', 'minute', 'walk.', '($2.75,', '35', 'minutes)']"
